file, Mean F0 (Hz),Start F0 (Hz),End F0 (Hz),Max F0 (Hz),Min F0 (Hz),Range F0 (Hz),Time max F0 (%),F0 Abs Slope,F0 var (Hz/s),FM Rate (s-1),FM Extent (Hz),Q25% (Hz),Q50% (Hz),Q75% (Hz),Fpeak (Hz),Sound duration (s), AM var (dB/s), AM rate (s-1), AM extent (dB),Harmonicity, F1 mean (Hz),F2 mean (Hz),F3 mean (Hz),F4 mean (Hz),F5 mean (Hz),F6 mean (Hz),formant dispersal (Hz),vocal tract length (cm),mean wiener entropy,Comment,
HFC_25.wav,90.042,97.95,91.35,103.705,83.655,20.049,21.725,58.068,35.374,1.550,22.827823117460053,347.908,363.101,401.716,351.259,0.968,68.803,8.781,7.835,18.76,333.900,893.968,1532.049,2096.138,2808.430,3373.256,607.871,28.789,-0.485,,
HFC_26.wav,87.553,83.82,78.48,103.386,78.476,24.910,17.108,95.118,75.822,4.814,15.750195765870236,295.432,584.540,1323.173,350.499,0.935,60.068,12.303,4.883,8.19,377.185,1085.791,1625.149,2123.619,2744.819,3241.929,572.949,30.544,-1.131,,
HFC_27.wav,88.663,86.73,83.36,101.537,79.894,21.643,16.950,101.723,82.973,3.697,22.440839587578342,325.784,433.648,1310.241,349.714,1.217,61.810,9.449,6.542,14.59,349.998,1099.338,1532.298,2005.496,2677.803,3209.955,571.991,30.595,-1.651,,
HFC_28.wav,85.775,84.02,72.89,103.541,72.887,30.654,52.224,76.147,65.231,1.599,40.80338637071961,270.924,357.997,567.826,337.100,1.251,66.244,15.187,4.362,5.56,352.268,922.424,1690.094,2173.100,2829.384,3295.642,588.675,29.728,0.017,,
HFC_29.wav,90.575,81.16,87.91,105.943,81.006,24.937,26.324,72.340,67.433,4.108,16.414426640691175,288.316,379.605,1075.789,323.667,1.217,77.322,12.324,6.274,5.21,357.047,1031.189,1614.076,2091.225,2869.669,3342.889,597.168,29.305,-1.337,,
HFC_30.wav,94.974,83.47,89.89,108.410,78.336,30.074,52.650,81.520,78.762,2.103,37.452037371050906,299.044,409.669,1506.951,311.624,0.951,66.344,13.670,4.853,7.24,337.242,1071.148,1710.257,2172.422,2855.407,3391.247,610.801,28.651,-2.049,,
HFC_31.wav,88.388,81.44,87.69,100.820,79.757,21.063,20.543,112.100,97.763,3.732,26.195696705378896,320.786,555.120,1543.223,352.931,0.804,63.958,9.330,6.855,8.57,351.827,1037.662,1640.410,2068.494,2739.617,3202.929,570.220,30.690,-1.499,,
HFC_32.wav,98.562,89.43,88.68,102.821,88.543,14.278,51.006,26.872,13.254,1.019,13.004844449071811,380.521,499.449,1550.219,376.063,1.472,49.097,10.531,4.662,15.13,386.379,1001.498,1573.858,2042.524,2699.211,3132.009,549.126,31.869,-1.958,,
HFC_33.wav,91.662,82.63,88.35,104.828,82.633,22.195,36.931,59.853,45.707,1.448,31.566715092624406,327.250,373.194,558.233,345.318,1.036,71.823,9.170,7.832,16.63,350.423,995.558,1503.401,2034.875,2663.652,3225.778,575.071,30.431,-0.770,,
HFC_34.wav,90.071,81.83,80.53,102.568,76.192,26.377,13.986,72.653,58.738,3.189,18.420935512658552,339.525,417.315,1219.114,352.030,1.568,61.628,7.334,8.403,13.90,375.496,986.355,1519.522,1989.974,2627.791,3192.876,563.476,31.057,-1.667,,
HFC_35.wav,96.949,71.93,81.68,109.202,71.931,37.270,70.870,53.215,48.130,0.376,128.05340661468136,302.475,698.537,1768.681,320.910,1.330,41.061,9.772,4.202,8.56,335.382,1177.614,1699.830,2063.763,2834.253,3257.404,584.404,29.945,-1.527,,
HFC_36.wav,91.525,73.85,85.21,104.257,73.853,30.404,63.514,160.679,123.776,4.077,30.363105386957013,315.649,777.773,1966.211,324.181,0.736,77.158,10.871,7.098,6.08,358.123,1119.931,1771.437,2215.994,2990.535,3409.202,610.216,28.678,-1.777,,
HFC_37.wav,92.278,91.13,104.54,105.909,84.403,21.506,19.778,87.813,74.439,4.394,16.93977795240509,331.091,686.041,1985.161,332.598,1.138,60.266,7.470,8.067,8.33,382.243,1085.281,1740.396,2175.984,2860.525,3379.264,599.404,29.196,-1.585,,
HFC_38.wav,94.870,77.39,78.63,107.619,77.392,30.227,70.204,64.515,33.836,0.453,74.69998612997881,317.230,517.120,1795.196,320.970,1.104,64.716,9.059,7.144,9.51,340.180,1141.841,1679.498,2109.106,2782.214,3267.488,585.462,29.891,-1.812,,
HFC_39.wav,91.485,90.55,75.58,104.227,75.585,28.642,26.060,69.187,45.061,3.616,12.462980661039824,307.708,351.024,449.667,329.925,0.968,67.012,4.649,14.415,17.94,341.974,983.966,1582.278,2105.647,2823.471,3300.726,591.750,29.573,-0.781,,
HFC_40.wav,88.925,77.30,82.34,107.480,71.020,36.460,59.049,100.578,97.094,3.349,28.993357679179766,303.920,390.582,657.043,316.437,1.194,53.592,9.209,5.819,8.29,362.731,902.301,1551.845,2125.765,2738.232,3336.530,594.760,29.424,-0.382,,
HFC_41.wav,90.748,82.51,78.41,103.921,78.414,25.507,32.534,69.366,51.265,2.467,20.778938220417196,321.283,367.169,601.880,329.077,1.013,54.128,7.401,7.313,17.20,344.785,1034.324,1602.424,2045.794,2763.874,3226.017,576.246,30.369,-0.865,,
HFC_42.wav,88.353,100.54,83.19,105.886,79.122,26.764,10.816,83.834,80.206,6.794,11.80492507784386,270.859,357.497,532.577,342.898,0.810,44.696,12.971,3.446,8.38,342.371,939.411,1564.663,2027.922,2746.056,3316.457,594.817,29.421,0.085,,
HFC_43.wav,83.697,74.97,75.47,101.594,73.911,27.683,16.959,80.177,74.144,3.897,19.027084100033424,281.168,367.912,686.559,340.735,1.540,58.348,10.716,5.445,9.18,340.395,1035.180,1586.196,2099.321,2743.963,3340.312,599.983,29.167,-0.563,,
HFC_44.wav,84.670,78.94,75.15,98.282,75.152,23.130,23.279,67.990,64.626,4.354,14.842390547754198,267.648,381.703,974.986,346.852,0.804,57.498,10.574,5.437,10.32,326.065,1024.295,1595.646,2087.747,2744.736,3221.559,579.099,30.219,-1.270,,
HFC_45.wav,92.428,96.52,104.22,104.218,84.365,19.853,98.544,73.034,55.273,4.576,12.077521183891093,311.622,624.813,1061.599,278.233,1.093,82.092,10.526,7.799,9.46,389.448,877.928,1545.672,2095.416,2725.108,3225.799,567.270,30.849,-1.021,,
HFC_46.wav,91.279,86.92,79.89,106.550,78.095,28.455,14.997,69.849,61.652,4.753,12.971053965647215,294.701,476.221,1192.306,284.651,1.262,54.944,6.733,8.160,10.83,349.458,919.496,1518.910,2019.148,2730.392,3174.668,565.042,30.971,-1.163,,
HFC_47.wav,94.124,79.29,76.20,107.288,76.199,31.090,17.045,86.407,82.045,3.727,22.01480296366281,342.980,542.243,1317.272,371.208,1.342,54.652,10.062,5.431,11.92,384.305,989.023,1569.379,2076.931,2727.687,3206.867,564.512,31.000,-1.264,,
HFC_48.wav,89.885,95.18,85.00,104.132,71.393,32.739,19.673,101.831,96.040,3.680,26.096166276464455,331.179,476.846,1028.793,336.459,1.494,61.057,9.702,6.293,11.30,372.559,929.529,1520.335,2013.700,2681.305,3213.319,568.152,30.802,-0.897,,
HFC_49.wav,90.348,83.78,72.01,101.819,72.006,29.812,56.126,85.427,81.300,3.708,21.923601059398415,328.634,529.107,1025.354,360.651,1.483,49.054,8.428,5.820,9.16,402.151,888.111,1524.134,1991.933,2637.610,3171.025,553.775,31.601,-0.444,,
HFC_50.wav,91.118,86.00,78.81,106.564,77.767,28.796,21.922,65.364,46.249,2.473,18.700456058489955,320.256,409.275,1074.695,333.339,1.415,64.954,9.539,6.809,9.86,371.741,962.334,1526.194,2010.888,2763.602,3237.665,573.185,30.531,-0.967,,
HFC_51.wav,85.872,74.49,88.27,102.250,74.487,27.763,21.886,90.214,78.535,4.127,19.027967089117112,304.773,428.091,1139.138,341.971,1.211,68.281,12.795,5.337,9.44,370.431,1006.234,1573.789,2021.000,2718.682,3295.860,585.086,29.910,-1.072,,
HFC_52.wav,88.249,96.04,81.08,97.419,78.822,18.598,19.655,120.644,111.228,7.210,15.426495481088622,315.138,421.082,1210.193,357.501,0.832,75.232,11.416,6.590,6.09,355.731,970.314,1631.741,2121.711,2816.116,3380.070,604.868,28.932,-1.513,,
HFC_53.wav,92.740,88.00,75.75,102.138,75.642,26.495,14.178,87.341,78.560,3.822,20.555716636961318,327.462,413.822,775.173,349.501,1.177,70.248,11.465,6.127,10.25,363.772,905.839,1585.642,2020.581,2691.702,3223.542,571.954,30.597,-0.792,,
HFC_54.wav,94.572,97.53,88.64,100.602,79.933,20.669,71.171,70.103,38.899,2.362,16.47113498784655,344.388,557.079,1162.683,374.581,1.059,43.447,8.502,5.110,12.78,387.924,958.482,1511.913,2060.286,2807.641,3194.674,561.350,31.175,-1.252,,
HFC_55.wav,92.555,96.96,85.37,104.984,75.566,29.418,16.785,90.122,81.277,3.419,23.771711220811213,334.117,580.630,1213.103,367.640,1.755,44.703,9.972,4.483,11.45,400.176,993.755,1535.007,2026.787,2688.066,3191.026,558.170,31.352,-1.015,,
HFC_56.wav,88.119,105.61,80.23,105.613,71.991,33.623,6.223,119.461,100.447,3.605,27.861981834770724,315.307,538.968,1082.142,343.779,1.110,58.807,9.013,6.525,11.33,391.797,967.799,1561.483,1969.349,2690.819,3267.160,575.073,30.431,-0.828,,
HFC_57.wav,88.453,107.38,87.80,107.380,81.812,25.568,1.997,90.982,87.130,2.560,34.033112886366055,331.898,422.439,1848.380,333.620,0.781,56.718,5.120,11.077,11.03,348.201,1116.018,1748.020,2275.681,2830.683,3378.463,606.052,28.875,-2.078,,
